FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot,Process
FR1637,5.0,137.52,TQC900E900B064U,9X9,QFN,CU,120.0,30.0,
FR1637,5.0,137.52,TQC900M900B064U,9X9,QFN,CU,120.0,30.0,
FR1653,5.0,221.22,TDC400E300B014A,3X4,QFN,CU,910.0,40.0,
FR1653,5.0,221.22,TDC400E300B014K,3X4,QFN,CU,910.0,40.0,
FR1683,5.0,181.3,NQ-600E600A052K,6X6,QFN,CU,315.0,40.0,
FR1683,5.0,181.3,NQC600E600A052A,6X6,QFN,CU,315.0,40.0,
FR1683,5.0,181.3,NQC600E600A052K,6X6,QFN,CU,315.0,40.0,
FR1745,5.0,160.36,TQZ500M600U039U,5X6,QFN,CU,360.0,66.0,
FR1745,5.0,160.36,TQZ500M600U039W,5X6,QFN,CU,360.0,66.0,
FR1747,5.0,150.32,NQC700E700A056K,7X7,QFN,CU,240.0,40.0,
FR1752,5.0,181.3,TQC600M600U048U,6X6,QFN,CU,315.0,40.0,
FR1771,5.0,271.02,TD-300E300B010A,3X3,QFN,CU,1170.0,30.0,
FR1771,5.0,271.02,TD-300E300B010K,3X3,QFN,CU,1170.0,30.0,
FR1771,5.0,271.02,TDC300E300B010K,3X3,QFN,CU,1170.0,30.0,
FR1795,3.0,282.07,MDC300E300B012D,3X3,QFN,PPF,1170.0,30.0,
FR1819,5.0,169.86,4Q-400M600S034U,6X4,QFN,CU,450.0,40.0,
FR1819,5.0,169.86,4Q-400M600U034U,6X4,QFN,CU,450.0,66.0,
FR1819,5.0,169.86,4QC400M600U034U,6X4,QFN,CU,450.0,40.0,
FR1819,5.0,169.86,RQ-400M600S034U,6X4,QFN,CU,450.0,66.0,
FR1832,5.0,171.71,4Q-400M500U030U,5X4,QFN,CU,560.0,40.0,
FR1837,5.0,169.86,4Q-400E600U034U,6X4,QFN,CU,450.0,40.0,
FR1837,5.0,169.86,4Q-400M600S034U,6X4,QFN,CU,450.0,40.0,
FR1837,5.0,169.86,4Q-400M600U034U,6X4,QFN,CU,450.0,66.0,
FR1837,5.0,169.86,4QC400M600U034U,6X4,QFN,CU,450.0,40.0,
FR1837,5.0,169.86,RQ-400E600Z034U,6X4,QFN,CU,450.0,40.0,
FR1837,5.0,169.86,RQ-400M600S034U,6X4,QFN,CU,450.0,66.0,
FR1862,5.0,169.86,4Q-400E600U034U,6X4,QFN,CU,450.0,40.0,
FR1862,5.0,169.86,4Q-400M600U034U,6X4,QFN,CU,450.0,66.0,
FR1862,5.0,169.86,4QC400M600U034U,6X4,QFN,CU,450.0,40.0,
FR1862,5.0,169.86,RQ-400M600S034U,6X4,QFN,CU,450.0,66.0,
FR4003,5.0,188.33,TQC500M500W031U,5X5,QFN,CU,440.0,40.0,
FR4006,5.0,155.99,NQ-900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR4006,5.0,155.99,TQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR4006,5.0,137.52,TQ-900E900B064U,9X9,QFN,CU,120.0,40.0,
FR4006,5.0,155.99,TQ-900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR4006,5.0,155.99,TQC900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR4006,5.0,155.99,TQC900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR5001,3.0,304.71,TD-200E200C006D,2X2,QFN,PPF,2470.0,20.0,
FR5001,3.0,304.71,TD-200E200C006P,2X2,QFN,PPF,2470.0,20.0,
FR5001,3.0,304.71,TDC200E200C006D,2X2,QFN,PPF,2470.0,20.0,
FR5001,3.0,304.71,TDC200E200C006Y,2X2,QFN,PPF,2470.0,20.0,
FR5003,3.0,304.71,TD-200E200B008B,2X2,QFN,PPF,2470.0,20.0,
FR5003,3.0,304.71,TD-200E200B008P,2X2,QFN,PPF,2470.0,20.0,
FR5003,3.0,304.71,TD-200E200B008Y,2X2,QFN,PPF,2470.0,20.0,
FR5003,3.0,304.71,TDC200E200B008B,2X2,QFN,PPF,2470.0,20.0,
FR5003,3.0,304.71,TDC200E200B008Y,2X2,QFN,PPF,2470.0,20.0,
FR5005,3.0,210.77,NQ-500E500A040B,5X5,QFN,PPF,440.0,40.0,
FR5005,3.0,210.77,NQ-500E500A040P,5X5,QFN,PPF,440.0,40.0,
FR5005,3.0,210.77,NQC500E500A040B,5X5,QFN,PPF,440.0,40.0,
FR5005,3.0,210.77,NQC500E500A040Y,5X5,QFN,PPF,440.0,40.0,
FR5005,3.0,210.77,TQC500E500A040Y,5X5,QFN,PPF,440.0,30.0,
FR5008,3.0,282.07,ND-300E300B010D,3X3,QFN,PPF,1170.0,30.0,
FR5008,3.0,282.07,ND-300E300B010P,3X3,QFN,PPF,1170.0,30.0,
FR5008,3.0,282.07,ND-300S300B010D,3X3,QFN,PPF,1170.0,30.0,
FR5008,3.0,282.07,NDC300E300B010D,3X3,QFN,PPF,1170.0,30.0,
FR5008,3.0,306.87,NDC300E300B010K,3X3,QFN,Cu,1170.0,30.0,
FR5008,3.0,282.07,NDC300E300B010P,3X3,QFN,PPF,1170.0,30.0,
FR5008,3.0,282.07,NDC300E300B010Y,3X3,QFN,PPF,1170.0,30.0,
FR5028,3.0,239.68,ND-400E400D008Y,4X4,QFN,PPF,700.0,40.0,
FR5028,3.0,239.68,NDC400E400D008B,4X4,QFN,PPF,700.0,40.0,
FR5028,3.0,239.68,NDC400E400D008D,4X4,QFN,PPF,700.0,10.0,
FR5028,3.0,239.68,NDC400E400D008Y,4X4,QFN,PPF,700.0,40.0,
FR5028,3.0,239.68,NDC400M400D008B,4X4,QFN,PPF,700.0,40.0,
FR5028,3.0,239.68,NDC400M400D008P,4X4,QFN,PPF,700.0,40.0,
FR5050,5.0,271.02,NQ-300E300B016Z,3X3,QFN,CU,1170.0,30.0,
FR5050,5.0,271.02,NQC300E300B016Z,3X3,QFN,CU,1170.0,30.0,
FR5051,5.0,225.16,MD-400M400D008Z,4X4,QFN,CU,700.0,40.0,
FR5051,5.0,225.16,ND-400E400D008Z,4X4,QFN,CU,700.0,40.0,
FR5051,5.0,225.16,NDC400E400D008U,4X4,QFN,CU,700.0,40.0,
FR5051,5.0,225.16,NDC400E400D008Z,4X4,QFN,CU,700.0,40.0,
FR5055,5.0,223.44,TD-300E2001010Z,2X3,SLP,Cu,1710.0,30.0,Full Cut
FR5055,5.0,223.44,TDC300E2001010Z,2X3,SLP,Cu,1710.0,30.0,Full Cut
FR5068,5.0,178.22,NQ-500E5001028Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5068,5.0,178.22,NQC500E5001028Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5068,5.0,178.22,TQ-500E5001028Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5071,5.0,177.56,ND-500E4001016U,4X5,SLP,Cu,550.0,40.0,Full Cut
FR5071,5.0,206.3,NDC500E4001016U,5X4,SLP,Cu,550.0,40.0,Full Cut
FR5071,5.0,177.56,NDC500E4001016Z,4X5,SLP,Cu,550.0,40.0,Full Cut
FR5077,5.0,160.36,4DC600M500U012U,5X6,QFN,CU,360.0,30.0,
FR5077,5.0,165.17,4Q-500M600U041U,6X5,QFN,CU,360.0,40.0,
FR5077,5.0,165.17,4QC500E600U041U,6X5,QFN,CU,360.0,40.0,
FR5077,5.0,165.17,4QC500M600U041U,6X5,QFN,CU,360.0,30.0,
FR5078,5.0,160.36,4DC600M500U012U,5X6,QFN,CU,360.0,30.0,
FR5079,5.0,222.04,4DC500M400U018U,4X5,QFN,CU,560.0,30.0,
FR5083,5.0,178.22,NQ-500E5001032Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5083,5.0,178.22,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5083,5.0,178.22,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5083,5.0,178.22,NQC500E5001032Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5083,5.0,178.22,TQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5084,5.0,231.0,TQ-300E4001020Z,4X3,SLP,Cu,910.0,40.0,Full Cut
FR5084,5.0,231.0,TQC300E4001020Z,4X3,SLP,Cu,910.0,40.0,Full Cut
FR5088,5.0,155.99,NQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR5088,5.0,137.52,NQ-900E900B064A,9X9,QFN,CU,120.0,40.0,
FR5088,5.0,137.52,NQ-900E900B064U,9X9,QFN,CU,120.0,40.0,
FR5088,5.0,155.99,NQC900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR5127,5.0,155.99,NQ-900E9001064E,9X9,SLP,Cu,120.0,40.0,Full Cut
FR5127,5.0,137.52,NQ-900E900B064E,9X9,QFN,CU,120.0,40.0,
FR5127,5.0,155.99,NQC900E9001064E,9X9,SLP,Cu,120.0,40.0,Full Cut
FR5127,5.0,137.52,NQC900E900B064E,9X9,QFN,CU,120.0,40.0,
FR5127,5.0,151.38,NQC900E900X064A,9X9,SFS,,120.0,40.0,
FR5127,5.0,151.38,NQC900E900X064E,9X9,SFS,,120.0,40.0,
FR5131,5.0,228.42,NQ-550D3501024U,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut
FR5131,5.0,228.42,NQC550D3501024U,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut
FR5131,5.0,228.42,NQC550D3501024Z,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut
FR5131,5.0,228.42,NQC550E3501024K,5.5X3.5,SLP,Cu,560.0,40.0,Full Cut
FR5131,5.0,228.42,NQC550E3501024U,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut
FR5145,5.0,270.93,NQ-300E3001016Z,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR5145,5.0,271.02,NQ-300E300B016Z,3X3,QFN,CU,1170.0,30.0,
FR5145,5.0,270.93,NQC300E3001016Z,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR5147,5.0,178.22,NQ-500E5001032Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5147,5.0,178.22,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5157,5.0,188.33,4QZ500M500U031U,5X5,QFN,CU,440.0,40.0,
FR5157,5.0,188.33,TQC500E500U031U,5X5,QFN,CU,440.0,56.0,
FR5157,5.0,188.33,TQC500M500U031U,5X5,QFN,CU,440.0,56.0,
FR5171,5.0,174.82,NQC350E4501020Z,4.5X3.5,SLP,Cu,720.0,40.0,Full Cut
FR5174,3.0,231.3,NQ-350E450B020Y,4.5X3.5,QFN,PPF,660.0,40.0,
FR5177,5.0,165.17,4Q-500M600U041U,6X5,QFN,CU,360.0,40.0,
FR5177,5.0,165.17,4QC500M600U041U,6X5,QFN,CU,360.0,30.0,
FR5193,5.0,211.57,NQ-400E4001024Z,4X4,SLP,Cu,700.0,40.0,Full Cut
FR5193,5.0,211.57,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR5193,5.0,211.57,NQC400E4001024U,4X4,SLP,Cu,700.0,40.0,Full Cut
FR5193,5.0,211.57,NQC400E4001024Z,4X4,SLP,Cu,700.0,40.0,Full Cut
FR5193,5.0,225.16,NQC400E400B024Z,4X4,QFN,CU,700.0,40.0,
FR5210,5.0,160.36,TQ-500E600U039U,5X6,QFN,CU,360.0,40.0,
FR5210,5.0,160.36,TQ-500E600U039W,5X6,QFN,CU,360.0,40.0,
FR5210,5.0,160.36,TQZ500M600U039U,5X6,QFN,CU,360.0,66.0,
FR5210,5.0,160.36,TQZ500M600U039W,5X6,QFN,CU,360.0,66.0,
FR5222,5.0,165.17,TQC500M600U039U,6X5,QFN,CU,360.0,50.0,
FR5230,5.0,171.71,TQ-400E500U025U,5X4,QFN,CU,560.0,40.0,
FR5230,5.0,171.71,TQ-400M500U025U,5X4,QFN,CU,560.0,40.0,
FR5230,5.0,170.42,TQC400M500U025U,4X5,QFN,CU,560.0,40.0,
FR6014,5.0,178.22,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,178.22,NQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,178.22,NQ-500E5001032U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,188.33,NQ-500E500B032A,5X5,QFN,CU,440.0,40.0,
FR6014,5.0,188.33,NQ-500E500B032K,5X5,QFN,CU,440.0,40.0,
FR6014,5.0,188.33,NQ-500E500B032U,5X5,QFN,CU,440.0,40.0,
FR6014,5.0,187.17,NQ-500E500X032A,5X5,SFS,,440.0,40.0,
FR6014,5.0,178.22,NQ-500S5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,178.22,NQ-500S5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,178.22,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,178.22,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,188.33,NQC500E500B032U,5X5,QFN,CU,440.0,40.0,
FR6014,5.0,178.22,NQC500S5001032U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,188.33,TQC500E500B032E,5X5,QFN,CU,440.0,40.0,
FR6016,5.0,270.93,ND-300E3001008A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6016,5.0,270.93,ND-300E3001008K,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6016,5.0,271.02,ND-300E300C008A,3X3,QFN,CU,1170.0,30.0,
FR6016,5.0,279.8,ND-300E300X008K,3X3,SFS,,1170.0,30.0,
FR6016,5.0,270.93,NDC300E3001008A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6016,5.0,270.93,NDC300E3001008U,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6022,5.0,211.57,MQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6022,5.0,211.57,MQC400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6022,5.0,211.57,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6022,5.0,211.57,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6022,5.0,211.57,NQC400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6022,5.0,211.57,NQC400E4001024U,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6026,5.0,206.3,TQ-400E5001028A,5X4,SLP,Cu,550.0,40.0,Full Cut
FR6026,5.0,206.3,TQ-400E5001028K,5X4,SLP,Cu,550.0,40.0,Full Cut
FR6026,5.0,198.7,TQ-400E500B028K,4X5,QFN,CU,550.0,40.0,
FR6053,5.0,211.57,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,211.57,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,211.57,NQ-400E4001024U,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,211.57,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,211.57,NQC400E4001024U,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,225.16,NQC400E400B024A,4X4,QFN,CU,700.0,40.0,
FR6053,5.0,211.57,TQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,211.57,TQC400E4001024E,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,225.16,TQC400E400B024E,4X4,QFN,CU,700.0,40.0,
FR6055,5.0,211.57,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6055,5.0,211.57,NQC400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6059,5.0,170.73,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut
FR6059,5.0,170.73,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,170.73,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,150.32,NQC700E700B048A,7X7,QFN,CU,240.0,40.0,
FR6059,5.0,170.73,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,170.73,TQ-700E7001048E,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,150.32,TQ-700E700B048A,7X7,QFN,CU,240.0,40.0,
FR6059,5.0,170.73,TQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,170.73,TQC700E7001048E,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,166.8,TQC700E700B048E,7X7,QFN,CU,374.0,40.0,
FR6084,5.0,379.5,TD-170E2501002E,2.5X1.7,SLP,Cu,2325.0,20.0,Full Cut
FR6084,5.0,379.5,TD-170E2501002K,2.5X1.7,SLP,Cu,2325.0,20.0,Full Cut
FR6103,5.0,231.0,TQ-300E4001018C,4X3,SLP,Cu,910.0,40.0,Full Cut
FR6103,5.0,235.25,TQ-300E4001018N,3X4,SLP,Cu,910.0,40.0,Full Cut
FR6131,5.0,159.71,NQ-A00EA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6131,5.0,159.71,TQ-A00EA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6131,5.0,159.71,TQ-A00MA001072A,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6131,5.0,159.71,TQ-A00MA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6131,5.0,159.71,TQCA00EA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6131,5.0,159.71,TQCA00MA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6133,5.0,170.73,TQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6133,5.0,170.73,TQ-700M7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6133,5.0,170.73,TQ-700M7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6133,5.0,170.73,TQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6133,5.0,170.73,TQC700M7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6133,5.0,170.73,TQC700M7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6146,5.0,459.64,TQ-200E2001012N,2X2,SLP,Cu,2470.0,40.0,Full Cut
FR6164,5.0,155.99,NQ-900E9001064A,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6164,5.0,155.99,NQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6164,5.0,155.99,TQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6164,5.0,155.99,TQ-900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6164,5.0,155.99,TQC900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6164,5.0,155.99,TQC900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6170,5.0,209.93,TQ-425E4251022C,4.25X4.25,SLP,Cu,540.0,30.0,Full Cut
FR6170,5.0,209.93,TQ-425E4251022W,4.25X4.25,SLP,Cu,540.0,30.0,Full Cut
FR6195,5.0,178.22,TQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6195,5.0,178.22,TQC500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FRA001,5.0,225.16,NQC400E400A032K,4X4,QFN,CU,700.0,40.0,
FRA038,5.0,256.08,TD-500M300B016K,3X5,QFN,CU,715.0,40.0,
FRA058,5.0,181.3,TQ-600E600B040K,6X6,QFN,CU,315.0,40.0,
FRA058,5.0,181.3,TQ-600M600B040K,6X6,QFN,CU,315.0,40.0,
FRA065,5.0,185.94,TDC330E330C008U,3.3X3.3,QFN,CU,880.0,40.0,
FRA066,5.0,206.3,NQ-400E5001022C,5X4,SLP,Cu,550.0,40.0,Full Cut
FRA066,5.0,206.3,NQ-400E5001022N,5X4,SLP,Cu,550.0,40.0,Full Cut
FRA066,5.0,213.9,NQ-400E500B022C,5X4,QFN,CU,550.0,40.0,
FRA066,5.0,213.9,NQ-400E500B022N,5X4,QFN,CU,550.0,40.0,
FRA068,5.0,256.08,TD-500D300B016K,3X5,QFN,CU,715.0,40.0,
FRA068,5.0,256.08,TD-500E300B016K,3X5,QFN,CU,715.0,40.0,
FRA068,5.0,256.08,TD-500M300B016K,3X5,QFN,CU,715.0,40.0,
FRA068,5.0,256.08,TDC500E300B016K,3X5,QFN,CU,715.0,40.0,
FRA077,5.0,206.14,TQ-500E700B038K,5X7,QFN,CU,320.0,40.0,
FRA111,5.0,235.0,NDG300E220Z004K,3X2.2,QFN,CU,1530.0,12.0,
FRA131,5.0,159.71,TQCA00MA001088U,10X10,SLP,Cu,120.0,40.0,Full Cut
FRA132,5.0,159.71,TQCA00MA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FRA149,5.0,340.14,TQ-200E200M010N,2X2,QFN,CU,2470.0,40.0,
FRA150,5.0,216.48,MQD350E4501016N,4.5X3.5,SLP,Cu,660.0,30.0,Full Cut
FRA150,5.0,216.48,NQ-350E4501016N,4.5X3.5,SLP,Cu,660.0,30.0,Full Cut
FRA159,5.0,198.6,NQ-400E3501014N,3.5X4,SLP,Cu,770.0,40.0,Full Cut
FRA163,5.0,177.6,NQ-550E5001032N,5X5.5,SLP,Cu,385.0,40.0,Full Cut
FRV003,5.0,160.36,TQC500E600M039U,5X6,QFN,CU,360.0,40.0,
FRV003,5.0,165.17,TQC500M600U039U,6X5,QFN,CU,360.0,50.0,
FU0003,3.0,344.1,UQ-140E180A010D,1.8X1.4,QFN,PPF,3600.0,12.0,
FU0003,3.0,344.1,UQ-140E180A010P,1.8X1.4,QFN,PPF,3600.0,12.0,
FU0029,3.0,210.77,UQ-500E500B032D,5X5,QFN,PPF,440.0,40.0,
FU0029,3.0,210.77,UQ-500E500B032P,5X5,QFN,PPF,440.0,40.0,
FU0054,5.0,188.33,UQ-500E500A040A,5X5,QFN,CU,440.0,30.0,
FU0054,5.0,188.33,UQ-500E500A040K,5X5,QFN,CU,440.0,30.0,
FU0151,5.0,225.16,UQ-400E400A032A,4X4,QFN,CU,700.0,30.0,
FU0151,5.0,225.16,UQC400E400A032A,4X4,QFN,CU,700.0,40.0,
FU0151,5.0,225.16,UQC400E400A032K,4X4,QFN,CU,700.0,40.0,
FU0207,3.0,239.68,UQ-400E400B024P,4X4,QFN,PPF,700.0,30.0,
FU0207,3.0,239.68,UQC400E400B024P,4X4,QFN,PPF,700.0,30.0,
FU0219,3.0,304.71,UD-200E200C006P,2X2,QFN,PPF,2470.0,18.0,
FU0227,3.0,234.23,XQ-405E450A038P,4.5X4.05,QFN,PPF,600.0,20.0,
FU0227,3.0,234.23,XQC405E450A038P,4.5X4.05,QFN,PPF,600.0,40.0,
FU0242,3.0,210.77,IQC500E500A040P,5X5,QFN,PPF,440.0,20.0,
FU0242,3.0,210.77,UQC500E500A040D,5X5,QFN,PPF,440.0,30.0,
FU0242,3.0,210.77,UQC500E500A040J,5X5,QFN,PPF,440.0,30.0,
FU0242,3.0,210.77,UQC500E500A040P,5X5,QFN,PPF,440.0,30.0,
FU0245,3.0,283.55,XD-200E250B008D,2X2.5,QFN,PPF,1950.0,20.0,
FU0245,3.0,283.55,XD-200E250B008P,2X2.5,QFN,PPF,1950.0,20.0,
FU0256,5.0,522.31,XD-150E110B006C,1.5X1.1,QFN,CU,5270.0,40.0,
FU0256,5.0,522.31,XD-150E110B006N,1.5X1.1,QFN,CU,5270.0,40.0,
FU0256,5.0,522.31,XD-150E120B006C,1.5X1.2,QFN,CU,4920.0,30.0,
FU0264,3.0,520.21,IQ-250S300Z012D,2.5X3,QFN,PPF,1350.0,30.0,
FU0264,3.0,520.21,IQ-250S300Z012P,2.5X3,QFN,PPF,1350.0,20.0,
FU0267,5.0,474.38,XD-150E120B006C,1.5X1.2,QFN,CU,4920.0,30.0,
FU0267,5.0,474.38,XD-150E120B006N,1.5X1.2,QFN,CU,4930.0,40.0,
